Order;Family;Genus;species_name
Passeriformes;Furnariidae;Thripadectes;Thripadectes melanorhynchus
Passeriformes;Furnariidae;Thripadectes;Thripadectes rufobrunneus
Passeriformes;Furnariidae;Thripadectes;Thripadectes scrutator
Passeriformes;Furnariidae;Thripadectes;Thripadectes virgaticeps
Passeriformes;Furnariidae;Thripophaga;Thripophaga amacurensis
Passeriformes;Furnariidae;Thripophaga;Thripophaga cherriei
Passeriformes;Furnariidae;Thripophaga;Thripophaga fusciceps
Passeriformes;Furnariidae;Thripophaga;Thripophaga gutturata
Passeriformes;Furnariidae;Thripophaga;Thripophaga macroura
Passeriformes;Troglodytidae;Thryomanes;Thryomanes bewickii
Passeriformes;Troglodytidae;Thryophilus;Thryophilus nicefori
Passeriformes;Troglodytidae;Thryophilus;Thryophilus pleurostictus
Passeriformes;Troglodytidae;Thryophilus;Thryophilus rufalbus
Passeriformes;Troglodytidae;Thryophilus;Thryophilus sernai
Passeriformes;Troglodytidae;Thryophilus;Thryophilus sinaloa
Passeriformes;Troglodytidae;Thryorchilus;Thryorchilus browni
Passeriformes;Troglodytidae;Thryothorus;Thryothorus ludovicianus
Passeriformes;Thraupidae;Tiaris;Tiaris olivaceus
Passeriformes;Tichodromidae;Tichodroma;Tichodroma muraria
Passeriformes;Cettiidae;Tickellia;Tickellia hodgsoni
Pelecaniformes;Ardeidae;Tigriornis;Tigriornis leucolopha
Pelecaniformes;Ardeidae;Tigrisoma;Tigrisoma fasciatum
Pelecaniformes;Ardeidae;Tigrisoma;Tigrisoma lineatum
Pelecaniformes;Ardeidae;Tigrisoma;Tigrisoma mexicanum
Apodiformes;Trochilidae;Tilmatura;Tilmatura dupontii
Passeriformes;Timaliidae;Timalia;Timalia pileata
Passeriformes;Meliphagidae;Timeliopsis;Timeliopsis fulvigula
Passeriformes;Meliphagidae;Timeliopsis;Timeliopsis griseigula
Tinamiformes;Tinamidae;Tinamotis;Tinamotis ingoufi
Tinamiformes;Tinamidae;Tinamotis;Tinamotis pentlandii
Tinamiformes;Tinamidae;Tinamus;Tinamus guttatus
Tinamiformes;Tinamidae;Tinamus;Tinamus major
Tinamiformes;Tinamidae;Tinamus;Tinamus osgoodi
Tinamiformes;Tinamidae;Tinamus;Tinamus solitarius
Tinamiformes;Tinamidae;Tinamus;Tinamus tao
Passeriformes;Tityridae;Tityra;Tityra cayana
Passeriformes;Tityridae;Tityra;Tityra inquisitor
Passeriformes;Tityridae;Tityra;Tityra semifasciata
Passeriformes;Motacillidae;Tmetothylacus;Tmetothylacus tenellus
Bucerotiformes;Bucerotidae;Tockus;Tockus damarensis
Bucerotiformes;Bucerotidae;Tockus;Tockus deckeni
Bucerotiformes;Bucerotidae;Tockus;Tockus erythrorhynchus
Bucerotiformes;Bucerotidae;Tockus;Tockus flavirostris
Bucerotiformes;Bucerotidae;Tockus;Tockus jacksoni
Bucerotiformes;Bucerotidae;Tockus;Tockus kempi
Bucerotiformes;Bucerotidae;Tockus;Tockus leucomelas
Bucerotiformes;Bucerotidae;Tockus;Tockus monteiri
Bucerotiformes;Bucerotidae;Tockus;Tockus ruahae
Bucerotiformes;Bucerotidae;Tockus;Tockus rufirostris
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus albicilla
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus albonotatus
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus australasia
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus chloris
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus cinnamominus
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus colonus
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus diops
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus enigma
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus farquhari
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus funebris
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus gambieri
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus gertrudae
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus godeffroyi
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus lazuli
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus leucopygius
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus macleayii
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus nigrocyaneus
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus pelewensis
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus pyrrhopygius
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus recurvirostris
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus reichenbachii
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus ruficollaris
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus sacer
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus sanctus
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus saurophagus
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus sordidus
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus tristrami
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus tutus
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus veneratus
Coraciiformes;Alcedinidae;Todiramphus;Todiramphus winchelli
Passeriformes;Tyrannidae;Todirostrum;Todirostrum chrysocrotaphum
Passeriformes;Tyrannidae;Todirostrum;Todirostrum cinereum
Passeriformes;Tyrannidae;Todirostrum;Todirostrum maculatum
Passeriformes;Tyrannidae;Todirostrum;Todirostrum nigriceps
Passeriformes;Tyrannidae;Todirostrum;Todirostrum pictum
Passeriformes;Tyrannidae;Todirostrum;Todirostrum poliocephalum
Passeriformes;Tyrannidae;Todirostrum;Todirostrum viridanum
Coraciiformes;Todidae;Todus;Todus angustirostris
Coraciiformes;Todidae;Todus;Todus mexicanus
Coraciiformes;Todidae;Todus;Todus multicolor
Coraciiformes;Todidae;Todus;Todus subulatus
Coraciiformes;Todidae;Todus;Todus todus
Passeriformes;Tyrannidae;Tolmomyias;Tolmomyias assimilis
Passeriformes;Tyrannidae;Tolmomyias;Tolmomyias flaviventris
Passeriformes;Tyrannidae;Tolmomyias;Tolmomyias flavotectus
Passeriformes;Tyrannidae;Tolmomyias;Tolmomyias poliocephalus
Passeriformes;Tyrannidae;Tolmomyias;Tolmomyias sulphurescens
Passeriformes;Tyrannidae;Tolmomyias;Tolmomyias traylori
Passeriformes;Tyrannidae;Tolmomyias;Tolmomyias viridiceps
Apodiformes;Trochilidae;Topaza;Topaza pella
Apodiformes;Trochilidae;Topaza;Topaza pyra
Accipitriformes;Accipitridae;Torgos;Torgos tracheliotos
Passeriformes;Passerellidae;Torreornis;Torreornis inexpectata
Psittaciformes;Psittacidae;Touit;Touit batavicus
Psittaciformes;Psittacidae;Touit;Touit costaricensis
Psittaciformes;Psittacidae;Touit;Touit dilectissimus
Psittaciformes;Psittacidae;Touit;Touit huetii
Psittaciformes;Psittacidae;Touit;Touit melanonotus
Psittaciformes;Psittacidae;Touit;Touit purpuratus
Psittaciformes;Psittacidae;Touit;Touit stictopterus
Psittaciformes;Psittacidae;Touit;Touit surdus
Passeriformes;Melanocharitidae;Toxorhamphus;Toxorhamphus novaeguineae
Passeriformes;Melanocharitidae;Toxorhamphus;Toxorhamphus poliopterus
Passeriformes;Mimidae;Toxostoma;Toxostoma bendirei
Passeriformes;Mimidae;Toxostoma;Toxostoma cinereum
Passeriformes;Mimidae;Toxostoma;Toxostoma crissale
Passeriformes;Mimidae;Toxostoma;Toxostoma curvirostre
Passeriformes;Mimidae;Toxostoma;Toxostoma guttatum
Passeriformes;Mimidae;Toxostoma;Toxostoma lecontei
Passeriformes;Mimidae;Toxostoma;Toxostoma longirostre
Passeriformes;Mimidae;Toxostoma;Toxostoma ocellatum
Passeriformes;Mimidae;Toxostoma;Toxostoma redivivum
Passeriformes;Mimidae;Toxostoma;Toxostoma rufum
Piciformes;Lybiidae;Trachyphonus;Trachyphonus darnaudii
Piciformes;Lybiidae;Trachyphonus;Trachyphonus erythrocephalus
Piciformes;Lybiidae;Trachyphonus;Trachyphonus margaritatus
Piciformes;Lybiidae;Trachyphonus;Trachyphonus purpuratus
Piciformes;Lybiidae;Trachyphonus;Trachyphonus usambiro
Piciformes;Lybiidae;Trachyphonus;Trachyphonus vaillantii
Galliformes;Phasianidae;Tragopan;Tragopan blythii
Galliformes;Phasianidae;Tragopan;Tragopan caboti
Galliformes;Phasianidae;Tragopan;Tragopan melanocephalus
Galliformes;Phasianidae;Tragopan;Tragopan satyra
Galliformes;Phasianidae;Tragopan;Tragopan temminckii
Passeriformes;Acanthisittidae;Traversia;Traversia lyalli
Passeriformes;Petroicidae;Tregellasia;Tregellasia capito
Passeriformes;Petroicidae;Tregellasia;Tregellasia leucops
Columbiformes;Columbidae;Treron;Treron affinis
Columbiformes;Columbidae;Treron;Treron apicauda
Columbiformes;Columbidae;Treron;Treron aromaticus
Columbiformes;Columbidae;Treron;Treron australis
Columbiformes;Columbidae;Treron;Treron axillaris
Columbiformes;Columbidae;Treron;Treron bicinctus
Columbiformes;Columbidae;Treron;Treron calvus
Columbiformes;Columbidae;Treron;Treron capellei
Columbiformes;Columbidae;Treron;Treron chloropterus
Columbiformes;Columbidae;Treron;Treron curvirostra
Columbiformes;Columbidae;Treron;Treron floris
Columbiformes;Columbidae;Treron;Treron formosae
Columbiformes;Columbidae;Treron;Treron fulvicollis
Columbiformes;Columbidae;Treron;Treron griseicauda
Columbiformes;Columbidae;Treron;Treron griveaudi
Columbiformes;Columbidae;Treron;Treron olax
Columbiformes;Columbidae;Treron;Treron oxyurus
Columbiformes;Columbidae;Treron;Treron pembaensis
Columbiformes;Columbidae;Treron;Treron permagnus
Columbiformes;Columbidae;Treron;Treron phayrei
Columbiformes;Columbidae;Treron;Treron phoenicopterus
Columbiformes;Columbidae;Treron;Treron pompadora
Columbiformes;Columbidae;Treron;Treron psittaceus
Columbiformes;Columbidae;Treron;Treron sanctithomae
Columbiformes;Columbidae;Treron;Treron seimundi
Columbiformes;Columbidae;Treron;Treron sieboldii
Columbiformes;Columbidae;Treron;Treron sphenurus
Columbiformes;Columbidae;Treron;Treron teysmannii
Columbiformes;Columbidae;Treron;Treron vernans
Columbiformes;Columbidae;Treron;Treron waalia
Gruiformes;Rallidae;Tribonyx;Tribonyx mortierii
Gruiformes;Rallidae;Tribonyx;Tribonyx ventralis
Passeriformes;Meliphagidae;Trichodere;Trichodere cockerelli
Psittaciformes;Psittaculidae;Trichoglossus;Trichoglossus capistratus
Psittaciformes;Psittaculidae;Trichoglossus;Trichoglossus chlorolepidotus
Psittaciformes;Psittaculidae;Trichoglossus;Trichoglossus euteles
Psittaciformes;Psittaculidae;Trichoglossus;Trichoglossus forsteni
Psittaciformes;Psittaculidae;Trichoglossus;Trichoglossus haematodus
Psittaciformes;Psittaculidae;Trichoglossus;Trichoglossus moluccanus
Psittaciformes;Psittaculidae;Trichoglossus;Trichoglossus rosenbergii
Psittaciformes;Psittaculidae;Trichoglossus;Trichoglossus rubiginosus
Psittaciformes;Psittaculidae;Trichoglossus;Trichoglossus rubritorquis
Psittaciformes;Psittaculidae;Trichoglossus;Trichoglossus weberi
Piciformes;Lybiidae;Tricholaema;Tricholaema diademata
Piciformes;Lybiidae;Tricholaema;Tricholaema frontata
Piciformes;Lybiidae;Tricholaema;Tricholaema hirsuta
Piciformes;Lybiidae;Tricholaema;Tricholaema lacrymosa
Piciformes;Lybiidae;Tricholaema;Tricholaema leucomelas
Piciformes;Lybiidae;Tricholaema;Tricholaema melanocephala
Passeriformes;Pycnonotidae;Tricholestes;Tricholestes criniger
Passeriformes;Thraupidae;Trichothraupis;Trichothraupis melanops
Psittaciformes;Psittacidae;Triclaria;Triclaria malachitacea
Accipitriformes;Accipitridae;Trigonoceps;Trigonoceps occipitalis
Charadriiformes;Scolopacidae;Tringa;Tringa brevipes
Charadriiformes;Scolopacidae;Tringa;Tringa erythropus
Charadriiformes;Scolopacidae;Tringa;Tringa flavipes
Charadriiformes;Scolopacidae;Tringa;Tringa glareola
Charadriiformes;Scolopacidae;Tringa;Tringa guttifer
Charadriiformes;Scolopacidae;Tringa;Tringa incana
Charadriiformes;Scolopacidae;Tringa;Tringa melanoleuca
Charadriiformes;Scolopacidae;Tringa;Tringa nebularia
Charadriiformes;Scolopacidae;Tringa;Tringa ochropus
Charadriiformes;Scolopacidae;Tringa;Tringa semipalmata
Charadriiformes;Scolopacidae;Tringa;Tringa solitaria
Charadriiformes;Scolopacidae;Tringa;Tringa stagnatilis
Charadriiformes;Scolopacidae;Tringa;Tringa totanus
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron affine
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron austeni
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron chrysopterum
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron elliotii
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron erythrocephalum
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron formosum
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron henrici
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron imbricatum
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron lineatum
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron melanostigma
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron milnei
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron morrisonianum
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron ngoclinhense
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron peninsulae
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron squamatum
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron subunicolor
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron variegatum
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron virgatum
Passeriformes;Leiothrichidae;Trochalopteron;Trochalopteron yersini
Apodiformes;Trochilidae;Trochilus;Trochilus polytmus
Apodiformes;Trochilidae;Trochilus;Trochilus scitulus
Passeriformes;Monarchidae;Trochocercus;Trochocercus cyanomelas
Passeriformes;Monarchidae;Trochocercus;Trochocercus nitens
Passeriformes;Troglodytidae;Troglodytes;Troglodytes aedon
Passeriformes;Troglodytidae;Troglodytes;Troglodytes cobbi
Passeriformes;Troglodytidae;Troglodytes;Troglodytes hiemalis
Passeriformes;Troglodytidae;Troglodytes;Troglodytes monticola
Passeriformes;Troglodytidae;Troglodytes;Troglodytes ochraceus
Passeriformes;Troglodytidae;Troglodytes;Troglodytes pacificus
Passeriformes;Troglodytidae;Troglodytes;Troglodytes rufociliatus
Passeriformes;Troglodytidae;Troglodytes;Troglodytes rufulus
Passeriformes;Troglodytidae;Troglodytes;Troglodytes sissonii
Passeriformes;Troglodytidae;Troglodytes;Troglodytes solstitialis
Passeriformes;Troglodytidae;Troglodytes;Troglodytes tanneri
Passeriformes;Troglodytidae;Troglodytes;Troglodytes troglodytes
Trogoniformes;Trogonidae;Trogon;Trogon bairdii
Trogoniformes;Trogonidae;Trogon;Trogon caligatus
Trogoniformes;Trogonidae;Trogon;Trogon chionurus
Trogoniformes;Trogonidae;Trogon;Trogon chrysochloros
Trogoniformes;Trogonidae;Trogon;Trogon citreolus
Trogoniformes;Trogonidae;Trogon;Trogon clathratus
Trogoniformes;Trogonidae;Trogon;Trogon collaris
Trogoniformes;Trogonidae;Trogon;Trogon comptus
Trogoniformes;Trogonidae;Trogon;Trogon cupreicauda
Trogoniformes;Trogonidae;Trogon;Trogon curucui
Trogoniformes;Trogonidae;Trogon;Trogon elegans
Trogoniformes;Trogonidae;Trogon;Trogon massena
Trogoniformes;Trogonidae;Trogon;Trogon melanocephalus
Trogoniformes;Trogonidae;Trogon;Trogon melanurus
Trogoniformes;Trogonidae;Trogon;Trogon mesurus
Trogoniformes;Trogonidae;Trogon;Trogon mexicanus
Trogoniformes;Trogonidae;Trogon;Trogon personatus
Trogoniformes;Trogonidae;Trogon;Trogon ramonianus
Trogoniformes;Trogonidae;Trogon;Trogon rufus
Trogoniformes;Trogonidae;Trogon;Trogon surrucura
Trogoniformes;Trogonidae;Trogon;Trogon tenellus
Trogoniformes;Trogonidae;Trogon;Trogon violaceus
Trogoniformes;Trogonidae;Trogon;Trogon viridis
Galliformes;Phasianidae;Tropicoperdix;Tropicoperdix charltonii
Galliformes;Phasianidae;Tropicoperdix;Tropicoperdix chloropus
Galliformes;Phasianidae;Tropicoperdix;Tropicoperdix graydoni
Columbiformes;Columbidae;Trugon;Trugon terrestris
Passeriformes;Tyrannidae;Tumbezia;Tumbezia salvini
Passeriformes;Vireonidae;Tunchiornis;Tunchiornis ochraceiceps
Columbiformes;Columbidae;Turacoena;Turacoena manadensis
Columbiformes;Columbidae;Turacoena;Turacoena modesta
Columbiformes;Columbidae;Turacoena;Turacoena sulaensis
Passeriformes;Pellorneidae;Turdinus;Turdinus atrigularis
Passeriformes;Pellorneidae;Turdinus;Turdinus macrodactylus
Passeriformes;Pellorneidae;Turdinus;Turdinus marmoratus
Passeriformes;Leiothrichidae;Turdoides;Turdoides atripennis
Passeriformes;Leiothrichidae;Turdoides;Turdoides bicolor
Passeriformes;Leiothrichidae;Turdoides;Turdoides chapini
Passeriformes;Leiothrichidae;Turdoides;Turdoides gilberti
Passeriformes;Leiothrichidae;Turdoides;Turdoides gymnogenys
Passeriformes;Leiothrichidae;Turdoides;Turdoides hartlaubii
Passeriformes;Leiothrichidae;Turdoides;Turdoides hindei
Passeriformes;Leiothrichidae;Turdoides;Turdoides hypoleuca
Passeriformes;Leiothrichidae;Turdoides;Turdoides jardineii
Passeriformes;Leiothrichidae;Turdoides;Turdoides leucocephala
Passeriformes;Leiothrichidae;Turdoides;Turdoides leucopygia
Passeriformes;Leiothrichidae;Turdoides;Turdoides melanops
Passeriformes;Leiothrichidae;Turdoides;Turdoides nipalensis
Passeriformes;Leiothrichidae;Turdoides;Turdoides plebejus
Passeriformes;Leiothrichidae;Turdoides;Turdoides reinwardtii
Passeriformes;Leiothrichidae;Turdoides;Turdoides rufocinctus
Passeriformes;Leiothrichidae;Turdoides;Turdoides sharpei
Passeriformes;Leiothrichidae;Turdoides;Turdoides squamulata
Passeriformes;Leiothrichidae;Turdoides;Turdoides tenebrosa
Passeriformes;Turdidae;Turdus;Turdus abyssinicus
Passeriformes;Turdidae;Turdus;Turdus albicollis
Passeriformes;Turdidae;Turdus;Turdus albocinctus
Passeriformes;Turdidae;Turdus;Turdus amaurochalinus
Passeriformes;Turdidae;Turdus;Turdus arthuri
Passeriformes;Turdidae;Turdus;Turdus assimilis
Passeriformes;Turdidae;Turdus;Turdus atrogularis
Passeriformes;Turdidae;Turdus;Turdus aurantius
Passeriformes;Turdidae;Turdus;Turdus bewsheri
Passeriformes;Turdidae;Turdus;Turdus boulboul
Passeriformes;Turdidae;Turdus;Turdus cardis
Passeriformes;Turdidae;Turdus;Turdus celaenops
Passeriformes;Turdidae;Turdus;Turdus chiguanco
Passeriformes;Turdidae;Turdus;Turdus chrysolaus
Passeriformes;Turdidae;Turdus;Turdus daguae
Passeriformes;Turdidae;Turdus;Turdus dissimilis
Passeriformes;Turdidae;Turdus;Turdus eremita
Passeriformes;Turdidae;Turdus;Turdus eunomus
Passeriformes;Turdidae;Turdus;Turdus falcklandii
Passeriformes;Turdidae;Turdus;Turdus feae
Passeriformes;Turdidae;Turdus;Turdus flavipes
Passeriformes;Turdidae;Turdus;Turdus fulviventris
Passeriformes;Turdidae;Turdus;Turdus fumigatus
Passeriformes;Turdidae;Turdus;Turdus fuscater
Passeriformes;Turdidae;Turdus;Turdus grayi
Passeriformes;Turdidae;Turdus;Turdus haplochrous
Passeriformes;Turdidae;Turdus;Turdus hauxwelli
Passeriformes;Turdidae;Turdus;Turdus helleri
Passeriformes;Turdidae;Turdus;Turdus hortulorum
Passeriformes;Turdidae;Turdus;Turdus ignobilis
Passeriformes;Turdidae;Turdus;Turdus iliacus
Passeriformes;Turdidae;Turdus;Turdus infuscatus
Passeriformes;Turdidae;Turdus;Turdus jamaicensis
Passeriformes;Turdidae;Turdus;Turdus kessleri
Passeriformes;Turdidae;Turdus;Turdus lawrencii
Passeriformes;Turdidae;Turdus;Turdus leucomelas
Passeriformes;Turdidae;Turdus;Turdus leucops
Passeriformes;Turdidae;Turdus;Turdus lherminieri
Passeriformes;Turdidae;Turdus;Turdus libonyana
Passeriformes;Turdidae;Turdus;Turdus litsitsirupa
Passeriformes;Turdidae;Turdus;Turdus ludoviciae
Passeriformes;Turdidae;Turdus;Turdus maculirostris
Passeriformes;Turdidae;Turdus;Turdus mandarinus
Passeriformes;Turdidae;Turdus;Turdus maranonicus
Passeriformes;Turdidae;Turdus;Turdus maximus
Passeriformes;Turdidae;Turdus;Turdus menachensis
Passeriformes;Turdidae;Turdus;Turdus merula
Passeriformes;Turdidae;Turdus;Turdus migratorius
Passeriformes;Turdidae;Turdus;Turdus mupinensis
Passeriformes;Turdidae;Turdus;Turdus murinus
Passeriformes;Turdidae;Turdus;Turdus naumanni
Passeriformes;Turdidae;Turdus;Turdus nigrescens
Passeriformes;Turdidae;Turdus;Turdus nigriceps
Passeriformes;Turdidae;Turdus;Turdus niveiceps
Passeriformes;Turdidae;Turdus;Turdus nudigenis
Passeriformes;Turdidae;Turdus;Turdus obscurus
Passeriformes;Turdidae;Turdus;Turdus obsoletus
Passeriformes;Turdidae;Turdus;Turdus olivaceofuscus
Passeriformes;Turdidae;Turdus;Turdus olivaceus
Passeriformes;Turdidae;Turdus;Turdus olivater
Passeriformes;Turdidae;Turdus;Turdus pallidus
Passeriformes;Turdidae;Turdus;Turdus pelios
Passeriformes;Turdidae;Turdus;Turdus philomelos
Passeriformes;Turdidae;Turdus;Turdus pilaris
Passeriformes;Turdidae;Turdus;Turdus plebejus
Passeriformes;Turdidae;Turdus;Turdus plumbeus
Passeriformes;Turdidae;Turdus;Turdus poliocephalus
Passeriformes;Turdidae;Turdus;Turdus ravidus
Passeriformes;Turdidae;Turdus;Turdus reevei
Passeriformes;Turdidae;Turdus;Turdus roehli
Passeriformes;Turdidae;Turdus;Turdus rubrocanus
Passeriformes;Turdidae;Turdus;Turdus ruficollis
Passeriformes;Turdidae;Turdus;Turdus rufitorques
Passeriformes;Turdidae;Turdus;Turdus rufiventris
Passeriformes;Turdidae;Turdus;Turdus rufopalliatus
Passeriformes;Turdidae;Turdus;Turdus sanchezorum
Passeriformes;Turdidae;Turdus;Turdus serranus
Passeriformes;Turdidae;Turdus;Turdus simensis
Passeriformes;Turdidae;Turdus;Turdus simillimus
Passeriformes;Turdidae;Turdus;Turdus smithi
Passeriformes;Turdidae;Turdus;Turdus subalaris
Passeriformes;Turdidae;Turdus;Turdus swalesi
Passeriformes;Turdidae;Turdus;Turdus tephronotus
Passeriformes;Turdidae;Turdus;Turdus torquatus
Passeriformes;Turdidae;Turdus;Turdus turdoides
Passeriformes;Turdidae;Turdus;Turdus unicolor
Passeriformes;Turdidae;Turdus;Turdus viscivorus
Passeriformes;Turdidae;Turdus;Turdus xanthorhynchus
Passeriformes;Oriolidae;Turnagra;Turnagra capensis
Passeriformes;Oriolidae;Turnagra;Turnagra tanagra
Charadriiformes;Turnicidae;Turnix;Turnix castanotus
Charadriiformes;Turnicidae;Turnix;Turnix everetti
Charadriiformes;Turnicidae;Turnix;Turnix hottentottus
Charadriiformes;Turnicidae;Turnix;Turnix maculosus
Charadriiformes;Turnicidae;Turnix;Turnix melanogaster
Charadriiformes;Turnicidae;Turnix;Turnix nanus
Charadriiformes;Turnicidae;Turnix;Turnix nigricollis
Charadriiformes;Turnicidae;Turnix;Turnix novaecaledoniae
Charadriiformes;Turnicidae;Turnix;Turnix ocellatus
Charadriiformes;Turnicidae;Turnix;Turnix olivii
Charadriiformes;Turnicidae;Turnix;Turnix pyrrhothorax
Charadriiformes;Turnicidae;Turnix;Turnix suscitator
Charadriiformes;Turnicidae;Turnix;Turnix sylvaticus
Charadriiformes;Turnicidae;Turnix;Turnix tanki
Charadriiformes;Turnicidae;Turnix;Turnix varius
Charadriiformes;Turnicidae;Turnix;Turnix velox
Charadriiformes;Turnicidae;Turnix;Turnix worcesteri
Columbiformes;Columbidae;Turtur;Turtur abyssinicus
Columbiformes;Columbidae;Turtur;Turtur afer
Columbiformes;Columbidae;Turtur;Turtur brehmeri
Columbiformes;Columbidae;Turtur;Turtur chalcospilos
Columbiformes;Columbidae;Turtur;Turtur tympanistria
Passeriformes;Vangidae;Tylas;Tylas eduardi
Galliformes;Phasianidae;Tympanuchus;Tympanuchus cupido
Galliformes;Phasianidae;Tympanuchus;Tympanuchus pallidicinctus
Galliformes;Phasianidae;Tympanuchus;Tympanuchus phasianellus
Passeriformes;Pipridae;Tyranneutes;Tyranneutes stolzmanni
Passeriformes;Pipridae;Tyranneutes;Tyranneutes virescens
Passeriformes;Tyrannidae;Tyrannopsis;Tyrannopsis sulphurea
Passeriformes;Tyrannidae;Tyrannulus;Tyrannulus elatus
Passeriformes;Tyrannidae;Tyrannus;Tyrannus albogularis
Passeriformes;Tyrannidae;Tyrannus;Tyrannus caudifasciatus
Passeriformes;Tyrannidae;Tyrannus;Tyrannus couchii
Passeriformes;Tyrannidae;Tyrannus;Tyrannus crassirostris
Passeriformes;Tyrannidae;Tyrannus;Tyrannus cubensis
Passeriformes;Tyrannidae;Tyrannus;Tyrannus dominicensis
Passeriformes;Tyrannidae;Tyrannus;Tyrannus forficatus
Passeriformes;Tyrannidae;Tyrannus;Tyrannus melancholicus
Passeriformes;Tyrannidae;Tyrannus;Tyrannus niveigularis
Passeriformes;Tyrannidae;Tyrannus;Tyrannus savana
Passeriformes;Tyrannidae;Tyrannus;Tyrannus tyrannus
Passeriformes;Tyrannidae;Tyrannus;Tyrannus verticalis
Passeriformes;Tyrannidae;Tyrannus;Tyrannus vociferans
Strigiformes;Tytonidae;Tyto;Tyto alba
Strigiformes;Tytonidae;Tyto;Tyto aurantia
Strigiformes;Tytonidae;Tyto;Tyto capensis
Strigiformes;Tytonidae;Tyto;Tyto deroepstorffi
Strigiformes;Tytonidae;Tyto;Tyto furcata
Strigiformes;Tytonidae;Tyto;Tyto glaucops
Strigiformes;Tytonidae;Tyto;Tyto inexspectata
Strigiformes;Tytonidae;Tyto;Tyto javanica
Strigiformes;Tytonidae;Tyto;Tyto longimembris
Strigiformes;Tytonidae;Tyto;Tyto manusi
Strigiformes;Tytonidae;Tyto;Tyto multipunctata
Strigiformes;Tytonidae;Tyto;Tyto nigrobrunnea
Strigiformes;Tytonidae;Tyto;Tyto novaehollandiae
Strigiformes;Tytonidae;Tyto;Tyto prigoginei
Strigiformes;Tytonidae;Tyto;Tyto rosenbergii
Strigiformes;Tytonidae;Tyto;Tyto sororcula
Strigiformes;Tytonidae;Tyto;Tyto soumagnei
Strigiformes;Tytonidae;Tyto;Tyto tenebricosa
Passeriformes;Furnariidae;Upucerthia;Upucerthia albigula
Passeriformes;Furnariidae;Upucerthia;Upucerthia dumetaria
Passeriformes;Furnariidae;Upucerthia;Upucerthia saturatior
Passeriformes;Furnariidae;Upucerthia;Upucerthia validirostris
Bucerotiformes;Upupidae;Upupa;Upupa africana
Bucerotiformes;Upupidae;Upupa;Upupa antaios
Bucerotiformes;Upupidae;Upupa;Upupa epops
Bucerotiformes;Upupidae;Upupa;Upupa marginata
Passeriformes;Estrildidae;Uraeginthus;Uraeginthus angolensis
Passeriformes;Estrildidae;Uraeginthus;Uraeginthus bengalus
Passeriformes;Estrildidae;Uraeginthus;Uraeginthus cyanocephalus
Apodiformes;Trochilidae;Uranomitra;Uranomitra franciae
Coraciiformes;Brachypteraciidae;Uratelornis;Uratelornis chimaera
